seller-sku	asin1	item-name	item-description	listing-id	price	quantity	open-date	product-id-type	item-note	item-condition	will-ship-internationally	expedited-shipping	product-id	pending-quantity	fulfillment-channel	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	optional-payment-type-exclusion	scheduled-delivery-sku-set	merchant-shipping-group	standard-price-point	ProductTaxCode	status	minimum-seller-allowed-price	maximum-seller-allowed-price	Progressive Price Type	Progressive Lower Bound 1	Progressive Price 1	Progressive Lower Bound 2	Progressive Price 2	Progressive Lower Bound 3	Progressive Price 3	maximum-retail-price
1-INCH-ROSE-QUARTZ-PYRAMID-ST-3	B0G64QG36F	TREE MAISON CORONATING HOMES Rose Quartz Crystal Pyramid | 1 Inch | Vastu Correction | Reiki Crystal Pyramid for Positive, Meditation | Home & Office Decor |Pack of 3	we are presenting you the crystal pyramid from TREEMAISON CORNATING HOMES , Unleash the power of abundance and prosperity with our Crystals Pyramid. Crafted with precision and infused with positive energy, this pyramid serves as a powerful tool to manifest wealth and financial abundance in your life.	1210F6VA5Y4	499	17	2025-12-10 16:47:14 IST	1		11			B0G64QG36F	0	DEFAULT	497.0														Template			Active	449.0	598.0								999.0
1-INCH-TAPE-BLUE-GREEN-ST2	B0DY1MKVBW	TREE MAISON CORONATING HOMES Vastu Blue Green Tape | Size - 1 Inch (24 mm) Approx | Length- 20 Meter (Approx) | Vastu Tape Remedy for Toilet | Vastu Tape for Main Door Entrance | Pack of 2	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0311HBNFJI8	299		2026-03-11 06:41:20 IST	1		11			B0DY1MKVBW		AMAZON_IN	299.0														Template		A_GEN_STANDARD	Active	261.0									999.0
1-INCH-TAPE-BLUE-ST2	B0DY1LX3T7	TREE MAISON CORONATING HOMES Vastu Combo Blue Tape | Size - 1 Inch (24 mm) Approx | Length- 20 Meter (Approx) | Vastu Tape Remedy for Toilet | Vastu Tape for Main Door Entrance | Pack of 2	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0311HBNNMDW	299		2026-03-11 07:06:15 IST	1		11			B0DY1LX3T7		AMAZON_IN	299.0														Template		A_GEN_STANDARD	Active	261.0									999.0
1-INCH-TAPE-GREEN-RED-ST2	B0DY1N9P92	TREE MAISON CORONATING HOMES Vastu Red Green Tape | Size - 1 Inch (24 mm) Approx | Length- 20 Meter (Approx) | Vastu Tape Remedy for Toilet | Vastu Tape for Main Door Entrance | Pack of 2	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0310HBJRG80	299		2026-03-11 05:11:21 IST	1		11			B0DY1N9P92		AMAZON_IN	299.0														Template		A_GEN_STANDARD	Active	261.0									999.0
1-INCH-TAPE-RED-ST2	B0DY1MJNBQ	TREE MAISON CORONATING HOMES Vastu Red Tape | Size - 1 Inch (24 mm) Approx | Length- 20 Meter (Approx) | Vastu Tape Remedy for Toilet | Vastu Tape for Main Door Entrance | Pack of 2	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0311HBSFMUR	299		2026-03-11 06:59:27 IST	1		11			B0DY1MJNBQ		AMAZON_IN	299.0														Template		A_GEN_STANDARD	Active	261.0									999.0
1-INCH-TAPE-SET-5	B0BGRKG7JD	TREE MAISON CORONATING HOMES Vastu Combo of 5 Color Tape | Size - 1 Inch (24 mm) Approx | Length- 20 Meter (Approx) | Vastu Tape Remedy for Toilet | Vastu Tape for Main Door Entrance | Pack of 5	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0929Z418GGT	549		2022-09-29 10:10:37 IST	1		11			B0BGRKG7JD		AMAZON_IN	547.0														Template		A_GEN_STANDARD	Active	414.0	549.0								999.0
1-INCH-TAPE-WHITE-BLUE-ST2	B0DY1L7F6Z	TREE MAISON CORONATING HOMES Vastu White Blue Tape | Size - 1 Inch (24 mm) Approx | Length- 20 Meter (Approx) | Vastu Tape Remedy for Toilet | Vastu Tape for Main Door Entrance | Pack of 2	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0311HBOIJK6	299		2026-03-11 05:35:22 IST	1		11			B0DY1L7F6Z		AMAZON_IN	299.0														Template		A_GEN_STANDARD	Active	261.0									999.0
1-INCH-TAPE-YELLOW-GREEN-ST2	B0DY1KGJMY	TREE MAISON CORONATING HOMES Vastu Yellow Green Tape | Size - 1 Inch (24 mm) Approx | Length- 20 Meter (Approx) | Vastu Tape Remedy for Toilet | Vastu Tape for Main Door Entrance | Pack of 2	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0310HBPB3JH	299		2026-03-11 05:29:23 IST	1		11			B0DY1KGJMY		AMAZON_IN	299.0														Template		A_GEN_STANDARD	Active	261.0									999.0
1-inch-green	B0B5RPMCJB	TREE MAISON CORONATING HOMES Vastu Green Tape |Size - 1 Inch| Length- 20 Meter (Approx) |Vastu Tape Remedy for Toilet | Vastu Tape for Main Door Entrance | Pack of 1	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0310HBMJWI8	207		2026-03-11 05:23:25 IST	1		11			B0B5RPMCJB		AMAZON_IN	205.0	percent	2	2	5	5									Template		A_GEN_STANDARD	Active	184.0									699.0
1.5-IN-ALUMINIUM-STUD-SET-3	B0F8J8GC6W	TREE MAISON CORONATING HOMES Vastu Aluminium Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 3	Vastu Aluminum Round Stud Represents Water Element. Vastu stud is used to balance energy of Water element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0513FKKJWGQ	269	50	2025-05-13 16:54:14 IST	1		11			B0F8J8GC6W	0	DEFAULT	267.0														Template		A_GEN_STANDARD	Active	235.0	296.0								299.0
1.5-IN-ALUMINIUM-STUD-SET-6	B0F8J74W9R	TREE MAISON CORONATING HOMES Vastu Aluminium Round Stud | Vastu Remedy | Vastu Stud Remedy | 1.5-Inch | Pack of 6	Vastu Aluminum Round Stud Represents Water Element. Vastu stud is used to balance energy of Water element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0513FKG6AYQ	369	50	2025-05-13 16:54:14 IST	1		11			B0F8J74W9R	0	DEFAULT	367.0														Template		A_GEN_STANDARD	Active	322.0	406.0								419.0
1.5-IN-ALUMINIUM-STUD-SET-9	B0F8J7G3KT	TREE MAISON CORONATING HOMES Vastu Aluminium Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 9	Vastu Aluminum Round Stud Represents Water Element. Vastu stud is used to balance energy of Water element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0513FKHH7DL	419	40	2025-05-13 16:54:14 IST	1		11			B0F8J7G3KT	0	DEFAULT	417.0														Template		A_GEN_STANDARD	Active	373.0	461.0								479.0
1.5-IN-BRASS-STUD-SET-3	B0F8J7TMHQ	TREE MAISON CORONATING HOMES Vastu Brass Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 3	Vastu Brass Round Stud Represents Earth Element. Vastu stud is used to balance energy of Earth element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0513FKG60PH	419	10	2025-05-13 16:54:14 IST	1		11			B0F8J7TMHQ	0	DEFAULT	417.0														Template		A_GEN_STANDARD	Active	365.0	461.0								479.0
1.5-IN-BRASS-STUD-SET-6	B0F8J6949H	TREE MAISON CORONATING HOMES Vastu Brass Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 6	Vastu Brass Round Stud Represents Earth Element. Vastu stud is used to balance energy of Earth element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0513FK6MHKL	469	10	2025-05-13 16:54:14 IST	1		11			B0F8J6949H	0	DEFAULT	467.0														Template		A_GEN_STANDARD	Active	409.0	516.0								539.0
1.5-IN-BRASS-STUD-SET-9	B0F8J3R2BV	TREE MAISON CORONATING HOMES Vastu Brass Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 9	Vastu Brass Round Stud Represents Earth Element. Vastu stud is used to balance energy of Earth element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0513FKFWBHL	569	10	2025-05-13 16:54:14 IST	1		11			B0F8J3R2BV	0	DEFAULT	567.0														Template		A_GEN_STANDARD	Active	496.0	626.0								659.0
1.5-IN-COPPER-STUD-SET-3	B0F8J8ZL9L	TREE MAISON CORONATING HOMES Vastu Copper Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 3	Vastu Copper Round Stud Represents Fire Element. Vastu stud is used to balance energy of Fire element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images.Take advice from your vastu expert prior using the stud.	0513FKF53LU	419	9	2025-05-13 16:54:14 IST	1		11			B0F8J8ZL9L	0	DEFAULT	417.0														Template		A_GEN_STANDARD	Active	365.0	461.0								479.0
1.5-IN-COPPER-STUD-SET-6	B0F8J8ZL9S	TREE MAISON CORONATING HOMES Vastu Copper Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 6	Vastu Copper Round Stud Represents Fire Element. Vastu stud is used to balance energy of Fire element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images.Take advice from your vastu expert prior using the stud.	0513FK6S4NA	469	10	2025-05-13 16:54:14 IST	1		11			B0F8J8ZL9S	0	DEFAULT	467.0														Template		A_GEN_STANDARD	Active	427.0	516.0								539.0
1.5-IN-COPPER-STUD-SET-9	B0F8J9C6Y1	TREE MAISON CORONATING HOMES Vastu Copper Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 9	Vastu Copper Round Stud Represents Fire Element. Vastu stud is used to balance energy of Fire element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images.Take advice from your vastu expert prior using the stud.	0513FKG2TTU	569	10	2025-05-13 16:54:14 IST	1		11			B0F8J9C6Y1	0	DEFAULT	567.0														Template		A_GEN_STANDARD	Active	496.0	626.0								659.0
1.5-IN-IRON-STUD-SET-3	B0F8JCJRHC	TREE MAISON CORONATING HOMES Vastu Iron Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 3	Vastu Iron Round Stud Represents Space Element. Vastu stud is used to balance energy of Space element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0513FKGU9UI	269	50	2025-05-13 16:54:14 IST	1		11			B0F8JCJRHC	0	DEFAULT	267.0														Template		A_GEN_STANDARD	Active	235.0	296.0								299.0
1.5-IN-IRON-STUD-SET-6	B0F8J99YMR	TREE MAISON CORONATING HOMES Vastu Iron Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 6	Vastu Iron Round Stud Represents Space Element. Vastu stud is used to balance energy of Space element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0513FKGW1DM	369	49	2025-05-13 16:54:14 IST	1		11			B0F8J99YMR	0	DEFAULT	367.0														Template		A_GEN_STANDARD	Active	322.0	406.0								419.0
1.5-IN-IRON-STUD-SET-9	B0F8J8N1GQ	TREE MAISON CORONATING HOMES Vastu Iron Round Stud | Vastu Remedy | Vastu Stud Remedy | 1.5-Inch | Pack of 9	Vastu Iron Round Stud Represents Space Element. Vastu stud is used to balance energy of Space element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0513FKFK4VG	419	48	2025-05-13 16:54:14 IST	1		11			B0F8J8N1GQ	0	DEFAULT	417.0														Template		A_GEN_STANDARD	Active	365.0	461.0								479.0
1.5-IN-S.S-STUD-SET-3	B0F8JBZMTT	TREE MAISON CORONATING HOMES Vastu Stainless Steel Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 3	Vastu Stainless Steel Round Stud Represents Air Element. Vastu stud is used to balance energy of Air element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0513FKFVXKP	315	50	2025-05-13 16:54:14 IST	1		11			B0F8JBZMTT	0	DEFAULT	313.0														Template		A_GEN_STANDARD	Active	252.0	351.0								359.0
1.5-IN-S.S-STUD-SET-6	B0F8J69PY1	TREE MAISON CORONATING HOMES Vastu Stainless Steel Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 6	Vastu Stainless Steel Round Stud Represents Air Element. Vastu stud is used to balance energy of Air element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0513FKFWBKB	419	50	2025-05-13 16:54:14 IST	1		11			B0F8J69PY1	0	DEFAULT	417.0														Template		A_GEN_STANDARD	Active	365.0	461.0								479.0
